,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
AC007279.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.000692501672008039,0.12942544251069646,-0.26249966
MPP4,False,False,4,0.002310803,99.7689196995956,4.0,False,0.00303896944592321,0.24928363476317658,0.033035353
ALS2,False,False,207,0.12651646,88.0415944540728,219.0,False,0.12249511237443012,0.25030992463672236,0.03556588
CDK15,False,False,7,0.004043905,99.59560947429232,7.0,False,0.0039165016518250256,0.02217358702201984,-0.52695113
AC069148.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002340107767228328,0.25602108422335146,0.04964792
FZD7,False,False,8,0.004621606,99.53783939919121,8.0,False,0.0034177658491460526,-0.12121660761016936,-0.88050914
KIAA2012,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0022297446902382373,0.215730811541104,-0.049696032
KIAA2012-AS1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0008134307210391701,-0.2739016581348641,-1.2569855
AC079354.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC079354.2,False,False,3,0.002310803,99.8266897746967,4.0,False,0.0010161067948012408,-0.1300536146790142,-0.9022986
SUMO1,False,False,1238,1.6909301,28.480647024841133,2927.0,False,0.918439041227922,0.16205306658610052,-0.94182175
NOP58,False,False,1026,1.4292316,40.72790294627383,2474.0,False,0.7762099592020814,0.39919362553108084,-0.10743176
AC064836.4,False,False,106,0.065280184,93.87637203928365,113.0,False,0.05877671651577107,0.29206670003122126,0.1385258
AC064836.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005353508974878177,-0.12804135993460078,-0.89733696
AC064836.3,False,False,53,0.03119584,96.93818601964182,54.0,False,0.03775762339989354,0.3029413768974594,0.16533954
BMPR2,False,False,275,0.19410746,84.11322934719814,336.0,False,0.1929531364581171,0.4913959938275587,0.6300131
FAM117B,False,False,271,0.17908724,84.34430964760254,310.0,False,0.15587217352939914,0.4877062086645857,0.62091523
ICA1L,False,False,130,0.08087811,92.4898902368573,140.0,True,0.09193738104307998,0.7910002940462351,1.3687491
WDR12,False,False,489,0.40612364,71.75043327556325,703.0,False,0.2773133770542144,0.11889280524624568,-0.88635725
CARF,False,False,172,0.10629694,90.06354708261121,184.0,False,0.11316656352168683,0.2899831690854725,0.13338841
NBEAL1,False,False,887,0.77065283,48.7579433853264,1334.0,False,0.582507432526498,0.27734595760626957,-0.45622152
CYP20A1,False,False,399,0.28134027,76.94974003466204,487.0,False,0.24825298763462889,0.4744461731762195,0.5882199
ABI2,False,False,355,0.2362796,79.49162333911033,409.0,False,0.2152932278695487,0.20754626925625044,-0.0698767
AC080075.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RAPH1,False,False,180,0.11785095,89.60138648180242,204.0,False,0.12003173609679776,0.43338285614573213,0.48696983
CD28,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CTLA4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ICOS,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009965.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009498.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC016903.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC016903.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PARD3B,False,False,241,0.18082033,86.07741190063547,313.0,False,0.19301637550707437,0.5437238608402198,0.75903827
AC007736.1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0031501100486541036,0.08336250189982518,-0.3760773
NRP2,False,False,4,0.0034662045,99.7689196995956,6.0,True,0.008211585429654016,1.893022112320142,4.0860105
AC007362.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0008850931234918999,-0.2898090107062896,-1.2962084
AC007679.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
INO80D,False,False,371,0.26343155,78.56730213749277,456.0,False,0.24100132891742934,0.44188301232721583,0.5079287
AC007383.2,False,False,19,0.010976315,98.90236857307914,19.0,False,0.009364725367374399,-0.03712037086423545,-0.67315257
NDUFS1,False,False,384,0.27960718,77.81629116117851,484.0,False,0.21753464815852,0.1765740425958902,-0.14624509
AC007383.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
EEF1B2,False,False,1679,27.311958,3.004043905257081,47277.0,False,3.28719146646788,0.9607561890143329,0.13246642
GPR1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
GPR1-AS,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0019939861849783895,0.48331371251550415,0.6100846
ZDBF2,False,False,18,0.010976315,98.96013864818023,19.0,False,0.013152910894286773,0.4520647398466808,0.53303385
ADAM23,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.001720978877483553,0.37251045771222774,0.33687642
AC010731.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC010731.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FAM237A,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DYTN,False,False,396,0.305026,77.12305025996532,528.0,True,0.3414100540840476,0.7037310246488775,1.2746657
MDH1B,False,False,14,0.009243212,99.19121894858463,16.0,False,0.007738489267799496,0.20920374541772396,-0.065789856
FASTKD2,False,False,404,0.28653958,76.66088965915657,496.0,False,0.24433619583256108,0.26878083479631765,0.0811097
AC008269.1,False,False,24,0.01559792,98.61351819757365,27.0,False,0.017303674077136667,0.48352353943610166,0.61060196
AC008269.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CPO,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0012015229034297197,-0.2896865643852142,-1.2959064
KLF7,False,False,191,0.12651646,88.96591565569035,219.0,False,0.14554263232666154,0.6111936317651121,0.9253988
KLF7-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MYOSLID,False,False,15,0.008665511,99.13344887348353,15.0,False,0.010004777273404798,0.20442094665754523,-0.07758283
AC007879.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007879.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007879.5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007879.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007879.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC009226.1,False,False,29,0.017908724,98.32466782206816,31.0,False,0.021206606778238372,0.4056167824611869,0.41850686
LINC01802,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0007114433008788358,0.15641999452940114,-0.19593903
CREB1,False,False,531,0.40554592,69.32409012131716,702.0,False,0.33834659559498775,0.2873828732756329,-0.2637733
METTL21A,False,False,538,0.45060658,68.91969959560947,780.0,False,0.3065198486876512,0.12098970343965433,-0.87860906
LINC01857,False,False,5,0.004621606,99.71114962449451,8.0,True,0.012689787990414486,1.6778351928056023,3.5554228
CCNYL1,False,False,93,0.054881573,94.62738301559793,95.0,False,0.05366311654512578,0.26094582947034056,0.06179089
AC096772.1,False,False,4,0.002310803,99.7689196995956,4.0,False,0.001966155858519915,-0.11120159278378769,-0.85581505
FZD5,False,False,41,0.024263432,97.631426920855,42.0,False,0.011618647861099582,-0.33376982735295774,-1.4046028
PLEKHM3,False,False,175,0.11207394,89.89023685730791,194.0,False,0.1076341502602641,0.38379536004347115,0.36470166
AC083900.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CRYGD,False,False,824,0.73945695,52.39745811669555,1280.0,False,0.6006308702033927,0.4640849931699475,0.07832021
CRYGC,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CRYGB,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CRYGA,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.00027959095030452905,-0.7777640273745452,-2.4993618
C2orf80,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
IDH1,False,False,185,0.12305026,89.31253610629693,213.0,True,0.11155413459417671,0.7354108099158818,1.2316818
IDH1-AS1,False,False,50,0.028885037,97.11149624494512,50.0,False,0.022122012600668584,-0.07653362382563762,-0.77033406
PIKFYVE,False,False,337,0.2333911,80.5314846909301,404.0,False,0.2139666029295077,0.2933475150480576,0.1416839
PTH2R,False,False,193,0.1623339,88.85037550548816,281.0,False,0.11434461584260056,0.4665645021372572,0.56878597
AC019185.2,False,False,4,0.002310803,99.7689196995956,4.0,False,0.003011376826944757,0.3261493684132582,0.22256362
AC109824.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC016743.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0012657068793050564,0.07474133329343828,-0.39733458
MAP2,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0026865065644378753,0.25620632123933207,0.05010466
UNC80,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0018227087702390207,0.11586110756622273,-0.29594532
RPE,False,False,259,0.16926631,85.03755054881572,293.0,False,0.13035990148561538,0.02732231539029835,-0.5142559
KANSL1L,False,False,265,0.17619874,84.69093009820912,305.0,False,0.18908175307191627,0.6322876442275835,0.97741044
AC007038.2,False,False,17,0.009820913,99.01790872328135,17.0,False,0.010614174966262296,0.17218847822455818,-0.1570586
AC007038.1,False,False,129,0.08087811,92.5476603119584,140.0,False,0.09116199048315504,0.382777029360754,0.36219075
AC006994.2,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.0056592717458235145,0.06866202469789535,-0.41232434
ACADL,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MYL1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LANCL1-AS1,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.004390936827618505,0.18985436760830135,-0.11349972
LANCL1,False,False,310,0.21317157,82.09127671865973,369.0,False,0.18634744257480104,0.2544224307302321,0.04570611
CPS1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.002766378876636026,0.04853702442389255,-0.46194667
CPS1-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ERBB4,False,False,8,0.004621606,99.53783939919121,8.0,True,0.007159195319077302,0.9007840744197559,1.6394436
AC093865.1,False,False,24,0.01502022,98.61351819757365,26.0,True,0.020724915775820866,0.8881609459705593,1.6083187
LINC01878,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC108066.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC108066.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0007090396365631177,0.15303453191226113,-0.20428659
IKZF2,False,False,98,0.06354708,94.33853264009244,110.0,False,0.07062195716654646,0.48018829257103557,0.60237825
AC079610.1,False,False,27,0.01559792,98.44020797227037,27.0,False,0.016079080141503006,0.12302781503865991,-0.27827433
LINC01953,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC079610.2,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0021378097909669925,0.16586703919596565,-0.1726454
SPAG16-DT,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0012684240616215785,0.04540428610744506,-0.4696711
SPAG16,False,False,306,0.20623916,82.32235701906411,357.0,False,0.17980424229009054,0.2028214585918465,-0.0815267
AC068051.1,False,False,27,0.016753322,98.44020797227037,29.0,False,0.0219601125710068,0.4875747494365126,0.62059104
VWC2L,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0015895426921470612,0.9607651014367599,1.7873391
VWC2L-IT1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BARD1,False,False,248,0.1623339,85.67302137492779,281.0,False,0.12561781994797167,0.05704719873935014,-0.4409631
SNHG31,False,False,597,0.47082612,65.51126516464471,815.0,False,0.41957503369506266,0.38243979282032337,0.087469466
ABCA12,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.002281743542443622,0.35501212989081754,0.29373068
AC072062.1,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.0035067263506199523,0.01847735702563556,-0.536065
AC092844.1,False,False,9,0.0051993066,99.48006932409012,9.0,False,0.005823070675549774,0.29180109514109454,0.1378709
AC073284.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ATIC,False,False,635,0.55690354,63.31600231080301,964.0,False,0.38444797196230046,0.10634349773119697,-0.93272793
FN1,False,False,56,0.035239745,96.76487579433854,61.0,False,0.04017648013204966,0.49851578086301884,0.64756846
AC012462.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC012462.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0011854781590316815,0.07895417366946657,-0.38694695
AC012462.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC012668.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC012668.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC012668.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC00607,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0016374382742049202,0.99047568781261,1.8605967
LINC01614,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC122136.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC093382.1,False,False,2,0.0011554015,99.8844598497978,2.0,True,0.004666591315196738,1.3591252959729287,2.769578
MREG,False,False,81,0.050837666,95.32062391681109,88.0,False,0.04452494852574466,0.306098978014102,0.17312525
PECR,False,False,80,0.048526864,95.37839399191219,84.0,False,0.03685187837609073,-0.002549720353193466,-0.58791155
TMEM169,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0017812086719725072,0.09641070268080514,-0.3439043
XRCC5,False,False,1178,1.6181399,31.946851530906994,2801.0,False,0.8732907885864154,0.2693303773936596,-0.68637234
LINC01963,False,False,19,0.010976315,98.90236857307914,19.0,False,0.007829906952364091,-0.16820215405256342,-0.9963617
MARCH4,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0027970786685268516,0.06751052765413287,-0.4151636
AC012513.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC069155.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC098820.2,False,False,1,0.00057770073,99.94222992489891,1.0,True,0.0013555388963501119,0.8014007715855506,1.3943937
SMARCAL1,False,False,198,0.12593876,88.56152512998267,218.0,False,0.10712828425648567,0.14785663778950747,-0.21705376
AC098820.1,False,False,8,0.0051993066,99.53783939919121,9.0,False,0.0034917945093024564,0.1982801980330737,-0.09272411
AC098820.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RPL37A,False,True,1685,43.68573,2.657423454650487,75620.0,True,3.672464794703211,1.6371977191725793,1.2607542
LINC01280,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006823315442796657,0.11462546561866667,-0.29899204
AC073321.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
IGFBP2,False,False,292,0.2980936,83.1311380704795,516.0,False,0.18055101493261425,0.3466861231841988,0.2732012
IGFBP5,False,False,4,0.009820913,99.7689196995956,17.0,True,0.04844698284502443,4.3013779600967785,10.024307
AC007563.2,False,False,3,0.0017331023,99.8266897746967,3.0,True,0.0056698600777593975,1.4289919399171036,2.9418488
AC007563.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007563.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007557.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TNP1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01921,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007557.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007557.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007557.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007749.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC007749.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DIRC3-AS1,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.0051798142864343056,0.518760272019705,0.6974854
DIRC3,False,False,114,0.0768342,93.41421143847487,133.0,False,0.08542236739394801,0.41347177113692485,0.43787494
TNS1,False,False,70,0.042172156,95.95609474292317,73.0,False,0.048635858433833314,0.46450796978841646,0.56371516
AC010136.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RUFY4,False,False,8,0.004621606,99.53783939919121,8.0,False,0.00658432477631894,0.4146044716463171,0.44066787
CXCR2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CXCR1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ARPC2,False,False,1470,2.5875216,15.077989601386477,4479.0,False,1.299986700092703,0.49184005703907224,-0.29433578
AC021016.2,False,False,7,0.004043905,99.59560947429232,7.0,False,0.0037996283414099374,-0.08254262609689693,-0.7851505
GPBAR1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0005339419630302334,-0.13067734096940647,-0.90383655
AAMP,False,False,657,0.5673021,62.045060658578855,982.0,False,0.4062945953558096,0.19572956562760602,-0.6024394
PNKD,False,False,734,0.6060081,57.596764875794335,1049.0,False,0.43822766064968316,0.05465947443921696,-1.1237044
TMBIM1,False,False,287,0.19815136,83.41998844598498,343.0,False,0.16267774438712646,0.21621512912215024,-0.048501845
CATIP-AS2,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.007190839938263592,0.21474996112669123,-0.05211452
CATIP,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0014307842055548419,-0.18330599842124276,-1.0336033
CATIP-AS1,False,False,36,0.021374928,97.92027729636048,37.0,True,0.02550628660027377,0.6846985767766589,1.1066403
SLC11A1,False,False,132,0.08723281,92.37435008665511,151.0,False,0.058560006099980806,-0.0748505584385296,-0.76618415
CTDSP1,False,False,414,0.28422877,76.08318890814559,492.0,False,0.2454757034006375,0.1636523910550481,-0.17810608
AC021016.3,False,False,21,0.012131716,98.78682842287695,21.0,False,0.011641416049347385,0.09424892939051518,-0.34923458
VIL1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0002262861211015983,-0.9893181059601771,-3.0209918
USP37,False,False,236,0.16348931,86.36626227614096,283.0,False,0.12305207621828182,0.06555228159339989,-0.41999206
CNOT9,False,False,341,0.28538418,80.3004043905257,494.0,False,0.20045544219851247,0.24292302310977723,0.017351957
PLCD4,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0006980613889801823,0.13742467941474854,-0.24277589
AC012510.1,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0031310952133477513,0.05177717929111578,-0.4539574
